Entity_ID:ID,Entity_Name,:Label,CreateTimeStamp,EFFDT,TERMDT,HashKey,Version,Status,name,resource_type,unique_id,package_name,root_path,path,original_file_path,description,meta,docs,patch_path,created_at
`3V9KSQ901H1STGL7AL2SLHO1R0`,`default__create_table_as`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3V9KSQ901H1STGL7AL2SLHO1R0`,`1`,`I`,`default__create_table_as`,`macro`,`macro.dbt.default__create_table_as`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\table\\create_table_as.sql`,`macros\\materializations\\models\\table\\create_table_as.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6054075`
`40UJM6QHA3B8B00K8N3VSSDQDT`,`materialization_table_default`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`40UJM6QHA3B8B00K8N3VSSDQDT`,`1`,`I`,`materialization_table_default`,`macro`,`macro.dbt.materialization_table_default`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\table\\table.sql`,`macros\\materializations\\models\\table\\table.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6054075`
`6MTI0794H57JG5JE3U34LID9CJ`,`create_or_replace_view`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6MTI0794H57JG5JE3U34LID9CJ`,`1`,`I`,`create_or_replace_view`,`macro`,`macro.dbt.create_or_replace_view`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\view\\create_or_replace_view.sql`,`macros\\materializations\\models\\view\\create_or_replace_view.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`2FSIK3N4V1SJOPRJN2QKJKB1I1`,`get_create_view_as_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2FSIK3N4V1SJOPRJN2QKJKB1I1`,`1`,`I`,`get_create_view_as_sql`,`macro`,`macro.dbt.get_create_view_as_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\view\\create_view_as.sql`,`macros\\materializations\\models\\view\\create_view_as.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`6GOQ5J6E3DPD4QJ9AUG9L173RU`,`default__get_create_view_as_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6GOQ5J6E3DPD4QJ9AUG9L173RU`,`1`,`I`,`default__get_create_view_as_sql`,`macro`,`macro.dbt.default__get_create_view_as_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\view\\create_view_as.sql`,`macros\\materializations\\models\\view\\create_view_as.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`1O3L4CIBO7MCKA3K23S93AKNN6`,`create_view_as`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1O3L4CIBO7MCKA3K23S93AKNN6`,`1`,`I`,`create_view_as`,`macro`,`macro.dbt.create_view_as`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\view\\create_view_as.sql`,`macros\\materializations\\models\\view\\create_view_as.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`5AUQ46FUUICUU98849L946TG41`,`default__create_view_as`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5AUQ46FUUICUU98849L946TG41`,`1`,`I`,`default__create_view_as`,`macro`,`macro.dbt.default__create_view_as`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\view\\create_view_as.sql`,`macros\\materializations\\models\\view\\create_view_as.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`3S7V6L9BRPAJHGDJOFHTEHBTBJ`,`handle_existing_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3S7V6L9BRPAJHGDJOFHTEHBTBJ`,`1`,`I`,`handle_existing_table`,`macro`,`macro.dbt.handle_existing_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\view\\helpers.sql`,`macros\\materializations\\models\\view\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`591P6VMKU0A2R45IPF23FEDKE7`,`default__handle_existing_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`591P6VMKU0A2R45IPF23FEDKE7`,`1`,`I`,`default__handle_existing_table`,`macro`,`macro.dbt.default__handle_existing_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\view\\helpers.sql`,`macros\\materializations\\models\\view\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`7OQFH7C6NR9824A3N2A1K7UMRK`,`materialization_view_default`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`7OQFH7C6NR9824A3N2A1K7UMRK`,`1`,`I`,`materialization_view_default`,`macro`,`macro.dbt.materialization_view_default`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\models\\view\\view.sql`,`macros\\materializations\\models\\view\\view.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`3Q8IDRMCMJ47J743HO64RRUF5T`,`create_csv_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3Q8IDRMCMJ47J743HO64RRUF5T`,`1`,`I`,`create_csv_table`,`macro`,`macro.dbt.create_csv_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6144164`
`32KDH8DRULEGT0DVGT6C8UDQHL`,`default__create_csv_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`32KDH8DRULEGT0DVGT6C8UDQHL`,`1`,`I`,`default__create_csv_table`,`macro`,`macro.dbt.default__create_csv_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`BD97N9I1P8BOTO8L328U119LE`,`reset_csv_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`BD97N9I1P8BOTO8L328U119LE`,`1`,`I`,`reset_csv_table`,`macro`,`macro.dbt.reset_csv_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`7R5BU5P5AHQ0V1BD86GALF7673`,`default__reset_csv_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`7R5BU5P5AHQ0V1BD86GALF7673`,`1`,`I`,`default__reset_csv_table`,`macro`,`macro.dbt.default__reset_csv_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`4N369USQVNTHRPUU6J1AK2MDQE`,`get_binding_char`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`4N369USQVNTHRPUU6J1AK2MDQE`,`1`,`I`,`get_binding_char`,`macro`,`macro.dbt.get_binding_char`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`3ML342JSGF7772UMBKVULHNNFH`,`default__get_binding_char`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3ML342JSGF7772UMBKVULHNNFH`,`1`,`I`,`default__get_binding_char`,`macro`,`macro.dbt.default__get_binding_char`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`4RVJ5IIM3GBI4NT1LHO5V2SFK7`,`get_batch_size`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`4RVJ5IIM3GBI4NT1LHO5V2SFK7`,`1`,`I`,`get_batch_size`,`macro`,`macro.dbt.get_batch_size`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`5VU21GD6SOF709QOBBN48UHPT3`,`default__get_batch_size`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5VU21GD6SOF709QOBBN48UHPT3`,`1`,`I`,`default__get_batch_size`,`macro`,`macro.dbt.default__get_batch_size`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`6EHU7G00GTJ2HFDR0VE4A25AA0`,`get_seed_column_quoted_csv`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6EHU7G00GTJ2HFDR0VE4A25AA0`,`1`,`I`,`get_seed_column_quoted_csv`,`macro`,`macro.dbt.get_seed_column_quoted_csv`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`2N17RPJTA104A6TA0G0I5REGVF`,`load_csv_rows`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2N17RPJTA104A6TA0G0I5REGVF`,`1`,`I`,`load_csv_rows`,`macro`,`macro.dbt.load_csv_rows`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`4C3PCEGEMC2OHU1L4PKM3IVCNI`,`default__load_csv_rows`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`4C3PCEGEMC2OHU1L4PKM3IVCNI`,`1`,`I`,`default__load_csv_rows`,`macro`,`macro.dbt.default__load_csv_rows`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\helpers.sql`,`macros\\materializations\\seeds\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`2VOJC1TLV6CA4VT99FF8BOQ42P`,`materialization_seed_default`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2VOJC1TLV6CA4VT99FF8BOQ42P`,`1`,`I`,`materialization_seed_default`,`macro`,`macro.dbt.materialization_seed_default`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\seeds\\seed.sql`,`macros\\materializations\\seeds\\seed.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`3VCOCKPFV9JGR29QL62KSGG4CU`,`create_columns`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3VCOCKPFV9JGR29QL62KSGG4CU`,`1`,`I`,`create_columns`,`macro`,`macro.dbt.create_columns`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`SDILL3IOCLNKS6N3JGU1VPT1O`,`default__create_columns`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`SDILL3IOCLNKS6N3JGU1VPT1O`,`1`,`I`,`default__create_columns`,`macro`,`macro.dbt.default__create_columns`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`3G1ED2VBL1R07K24VEGCD3R323`,`post_snapshot`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3G1ED2VBL1R07K24VEGCD3R323`,`1`,`I`,`post_snapshot`,`macro`,`macro.dbt.post_snapshot`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`5GLKOUVSCK109CSLTAPQP9C5E7`,`default__post_snapshot`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5GLKOUVSCK109CSLTAPQP9C5E7`,`1`,`I`,`default__post_snapshot`,`macro`,`macro.dbt.default__post_snapshot`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`673EEPULD9CEBBJFON63AVMTHR`,`get_true_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`673EEPULD9CEBBJFON63AVMTHR`,`1`,`I`,`get_true_sql`,`macro`,`macro.dbt.get_true_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`3IO5HJNAEJMUJ1P2DSO682RGV4`,`default__get_true_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3IO5HJNAEJMUJ1P2DSO682RGV4`,`1`,`I`,`default__get_true_sql`,`macro`,`macro.dbt.default__get_true_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`5PV7UMR9H1FV53BIKD25PN1IR2`,`snapshot_staging_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`5PV7UMR9H1FV53BIKD25PN1IR2`,`1`,`I`,`snapshot_staging_table`,`macro`,`macro.dbt.snapshot_staging_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.630053`
`ULRNK4OBMU0COD9EU1T2P50FH`,`default__snapshot_staging_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`ULRNK4OBMU0COD9EU1T2P50FH`,`1`,`I`,`default__snapshot_staging_table`,`macro`,`macro.dbt.default__snapshot_staging_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.645679`
`77BC0GL77LBJKHODCDF8S346BM`,`build_snapshot_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`77BC0GL77LBJKHODCDF8S346BM`,`1`,`I`,`build_snapshot_table`,`macro`,`macro.dbt.build_snapshot_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.645679`
`58CM2BJ4EUFQSAA099BN0QQRH0`,`default__build_snapshot_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`58CM2BJ4EUFQSAA099BN0QQRH0`,`1`,`I`,`default__build_snapshot_table`,`macro`,`macro.dbt.default__build_snapshot_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.645679`
`58MFLC1FNT8208LOQN0HJE6TCJ`,`build_snapshot_staging_table`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`58MFLC1FNT8208LOQN0HJE6TCJ`,`1`,`I`,`build_snapshot_staging_table`,`macro`,`macro.dbt.build_snapshot_staging_table`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\helpers.sql`,`macros\\materializations\\snapshots\\helpers.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.645679`
`MET062NIFPNANSNGS3T6CPN`,`materialization_snapshot_default`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`MET062NIFPNANSNGS3T6CPN`,`1`,`I`,`materialization_snapshot_default`,`macro`,`macro.dbt.materialization_snapshot_default`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\snapshot.sql`,`macros\\materializations\\snapshots\\snapshot.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.645679`
`53U5SB1NBNPQ0TUJV9MM8RN1IC`,`snapshot_merge_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`53U5SB1NBNPQ0TUJV9MM8RN1IC`,`1`,`I`,`snapshot_merge_sql`,`macro`,`macro.dbt.snapshot_merge_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\snapshot_merge.sql`,`macros\\materializations\\snapshots\\snapshot_merge.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.645679`
`109PEDMGHJ0N7MM646BVET2844`,`default__snapshot_merge_sql`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`109PEDMGHJ0N7MM646BVET2844`,`1`,`I`,`default__snapshot_merge_sql`,`macro`,`macro.dbt.default__snapshot_merge_sql`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\snapshot_merge.sql`,`macros\\materializations\\snapshots\\snapshot_merge.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.645679`
`2A3R2EGRH97QNVDFS93EHG9ON2`,`strategy_dispatch`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`2A3R2EGRH97QNVDFS93EHG9ON2`,`1`,`I`,`strategy_dispatch`,`macro`,`macro.dbt.strategy_dispatch`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6618304`
`44EAFADSQBBKC1NPTOM2GQUECL`,`snapshot_hash_arguments`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`44EAFADSQBBKC1NPTOM2GQUECL`,`1`,`I`,`snapshot_hash_arguments`,`macro`,`macro.dbt.snapshot_hash_arguments`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6623454`
`TB1T0I1MI29O5UJOTMER066FK`,`default__snapshot_hash_arguments`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`TB1T0I1MI29O5UJOTMER066FK`,`1`,`I`,`default__snapshot_hash_arguments`,`macro`,`macro.dbt.default__snapshot_hash_arguments`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6628525`
`1HSCI5MSCPF8J0KBMVEODOUG19`,`snapshot_get_time`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`1HSCI5MSCPF8J0KBMVEODOUG19`,`1`,`I`,`snapshot_get_time`,`macro`,`macro.dbt.snapshot_get_time`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6628525`
`UD84HONI64N5B5BT8TVFLA4BC`,`default__snapshot_get_time`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`UD84HONI64N5B5BT8TVFLA4BC`,`1`,`I`,`default__snapshot_get_time`,`macro`,`macro.dbt.default__snapshot_get_time`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6633523`
`6MHBNIS63DKJTFC7F3PR98RLE8`,`snapshot_timestamp_strategy`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`6MHBNIS63DKJTFC7F3PR98RLE8`,`1`,`I`,`snapshot_timestamp_strategy`,`macro`,`macro.dbt.snapshot_timestamp_strategy`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6643522`
`3UJU6AH7CJMUB7ADNNDPO68D08`,`snapshot_string_as_time`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3UJU6AH7CJMUB7ADNNDPO68D08`,`1`,`I`,`snapshot_string_as_time`,`macro`,`macro.dbt.snapshot_string_as_time`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6643522`
`3QA6UCLPEN97D21C8JU68V966T`,`default__snapshot_string_as_time`,`Macro`,`2023-08-01-17-23-18`,`2023-08-01-17-23-18`,`99991231000000`,`3QA6UCLPEN97D21C8JU68V966T`,`1`,`I`,`default__snapshot_string_as_time`,`macro`,`macro.dbt.default__snapshot_string_as_time`,`dbt`,`C:\\Users\\LENOVO\\Desktop\\coalesce\\building-dbt-coalasce\\dbt-output\\env-dbt\\lib\\site-packages\\dbt\\include\\global_project`,`macros\\materializations\\snapshots\\strategies.sql`,`macros\\materializations\\snapshots\\strategies.sql`,``,`"{}"`,`"{"show":true}"`,``,`1688629732.6648524`
