Entity_ID;HashKey;EntityHashKey;Attribute;Value;CreateTimeStamp;EFFDT;TERMDT;Version;Status
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~11~amount;59NMBI1KCS1L8E0K1L3DU4TRPJ;265GOFDUIAOEA5JEOCDCNILTPB;coordinate;[{"hashCode":"0","x":10,"y":64},{"hashCode":"0","x":10,"y":70}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~9~order_id;190ASQJ2JJR8QRC6E2U9LSNDFJ;69PTHJSNJUR0DRK3UF52DKVLML;coordinate;[{"hashCode":"0","x":7,"y":9},{"hashCode":"0","x":7,"y":17}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~10~payment_method;7R7TJU3042LCEBQ8KCF34RERGP;1FNMNJ7L5FL7MMKPS7G8VS9FMV;coordinate;[{"hashCode":"0","x":10,"y":26},{"hashCode":"0","x":10,"y":40}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~50~bank_transfer_a;4AN6CT71AV8OBFO91H1VR5N73B;29UM8G83G2DSHRTHU33JEOBF5F;coordinate;[{"hashCode":"0","x":8,"y":13},{"hashCode":"0","x":13,"y":33}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~52~coupon_a;4107L50DVKU3CSELSQMGO7GP0E;29VFK42IM0SR3TPK79V0HUTS3N;coordinate;[{"hashCode":"0","x":20,"y":13},{"hashCode":"0","x":25,"y":26}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~51~credit_card_a;12I3K4IJGV0R5B8U1IAC0FE4VU;1E06DV3NGSABN6JQR1HNPV25N0;coordinate;[{"hashCode":"0","x":14,"y":13},{"hashCode":"0","x":19,"y":31}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~53~gift_card_a;1LRIIUTLTMS37I8OK238U295EJ;4B8O3B2LKVQ88NN1LB99OT99KS;coordinate;[{"hashCode":"0","x":26,"y":13},{"hashCode":"0","x":31,"y":29}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~49~order_id;MBKFIIR7P8LD98A9HC65EE0QI;46613809I8RN5DL11QFFMSEF7A;coordinate;[{"hashCode":"0","x":7,"y":9},{"hashCode":"0","x":7,"y":17}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16~*;6RADODRGT233D3NMNS0GJMPN4S;1JRBGG1IHMVM8VUA45DJ080OVO;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_2~AMOUNT;24KII3D8TV4LJVNC99PGRPDPSF;43KJ7P7H0O8IH06K03L0618HU8;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_0~ORDER_ID;7S17633R50JR8SOC1V2S6NOLOA;4QQRCSBKMS50AM67E9N2ADR169;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_1~PAYMENT_METHOD;14HMVBEITMQI9V476B5B67PNFO;5SHIFFMEE582ITDVAE6TC3MC3R;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~*;7ONB98FBLSR82SOUHJIBU1VRDN;4NNFSUNSI94T7ETIKKR0FFCPKN;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_2~AMOUNT;5I8PI74H63D8JFM25M668UQCQ0;2HJNMQ3G6RDNN04EMV3MSEIBR7;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_0~ORDER_ID;SV5HVI30LNAHP43N8HDJSJI6I;4N4690C1PJFRMB6CEEJ6DMTPF9;coordinate;[{"hashCode":"0","x":2,"y":12},{"hashCode":"0","x":2,"y":13}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~61~payment_method;RK9CFIM3S4V73ONE96BQFA27Q;JHKD3CT2768J6E26J5710GBFF;coordinate;[{"hashCode":"0","x":10,"y":26},{"hashCode":"0","x":10,"y":40}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~20~bank_transfer_a;7U4MTTSS84O4PL941RVBPJ3009;372FB2BINCJP6934K585TNQHL6;coordinate;[{"hashCode":"0","x":8,"y":13},{"hashCode":"0","x":13,"y":33}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~35~coupon_a;6LLG3Q2M8I70D3KGV2IP032M8B;59L8R6M0BSNB6LGJFB61H2P42D;coordinate;[{"hashCode":"0","x":20,"y":13},{"hashCode":"0","x":25,"y":26}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~28~credit_card_a;1E4K113HNETFGPDMFQK4KCP4KB;2PVEIDVSIK19S1VL57VHFOM5V0;coordinate;[{"hashCode":"0","x":14,"y":13},{"hashCode":"0","x":19,"y":31}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~42~gift_card_a;4BR2UHU06NVF6GEIBKNGIA275K;28RDUT95D94OA3UUE2AENBORRL;coordinate;[{"hashCode":"0","x":26,"y":13},{"hashCode":"0","x":31,"y":29}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~19~order_id;53HP93D38LICE6VQV47H2BDJ5S;2FPKR9E4GQOF2JIC7JBOOPDAHI;coordinate;[{"hashCode":"0","x":7,"y":9},{"hashCode":"0","x":7,"y":17}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~57~bank_transfer_a;6M2STEGN3EJB9D8AF9ILJ5DIR1;4FLD20MFO61J9I1I9T5183F445;coordinate;[{"hashCode":"0","x":36,"y":8},{"hashCode":"0","x":36,"y":9}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~59~coupon_a;2CJ6M1S3C7FFNUAJ6H876RF8CH;5NEI0T4HHTNT5M17J468HBQUBN;coordinate;[{"hashCode":"0","x":36,"y":8},{"hashCode":"0","x":36,"y":9}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~58~credit_card_a;7JBJ3N2QDH0A38O9Q57C5H0APT;4CLTGINGOVIOPGOEIENVKPPN5P;coordinate;[{"hashCode":"0","x":36,"y":8},{"hashCode":"0","x":36,"y":9}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~60~gift_card_a;4JQKFET4TPEN39OMHDCHQEORVD;4PJHA12G1DU96SF73F3Q19B0MS;coordinate;[{"hashCode":"0","x":36,"y":8},{"hashCode":"0","x":36,"y":9}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~56~order_id;6BQ4S000NUK6THBA3QPOBJ45Q5;59TQCSKKNDV3SO65MTN5NC243H;coordinate;[{"hashCode":"0","x":36,"y":8},{"hashCode":"0","x":36,"y":9}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~34~case-when;3S8DJ680MPEHRPRGLFQ31JDMUI;EMPKVTJ3C51MLTGIV2CSB4N6D;coordinate;[{"hashCode":"0","x":16,"y":21},{"hashCode":"0","x":16,"y":68}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~26~case-when;7ONEIT5PVJT1SNHODOJFAUEVPB;422P9T9IF5NBSD421GSPICTQEP;coordinate;[{"hashCode":"0","x":10,"y":21},{"hashCode":"0","x":10,"y":70}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~48~case-when;1V6RFFTBNLK8765AP9LRK806LG;1LRK90H64SCV3N5FFU4NOAT66B;coordinate;[{"hashCode":"0","x":28,"y":21},{"hashCode":"0","x":28,"y":66}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~41~case-when;6PLMKS1LUJFGPC9AE4HGBFVP5K;6TRIV1DTUQ9DM5TVSOSJBSO5ER;coordinate;[{"hashCode":"0","x":22,"y":21},{"hashCode":"0","x":22,"y":63}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~23~sum;CC8EV1A09SQOA32MMPSPSTC38;2R059RFDPNE94BBU9FL6OK1JKM;coordinate;[{"hashCode":"0","x":8,"y":13},{"hashCode":"0","x":8,"y":16}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~45~sum;4UBEBSBFQAPI4CO12T1HMB1O7K;5BF2U1LIDFQ9T0RBJTI2ENR3F3;coordinate;[{"hashCode":"0","x":26,"y":13},{"hashCode":"0","x":26,"y":16}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~38~sum;2TNMT39E0IJUDCEE5NC4Q48VI6;4L51H4B5Q4FR01KD9RL9CKUKRV;coordinate;[{"hashCode":"0","x":20,"y":13},{"hashCode":"0","x":20,"y":16}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~31~sum;5KHLRF4B4N26F6BICAL49K9PVB;4QF6786D6G7OU1B7P47LKQ6F95;coordinate;[{"hashCode":"0","x":14,"y":13},{"hashCode":"0","x":14,"y":16}];20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~51~credit_card_a;20RE37N84L7VB64OCDE818JPSF;1E06DV3NGSABN6JQR1HNPV25N0;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_2~AMOUNT;P176HGVG8983GIUV097BNND3S;2HJNMQ3G6RDNN04EMV3MSEIBR7;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~42~gift_card_a;2I4ES8VQF87PQPUBP3HRVNBUQT;28RDUT95D94OA3UUE2AENBORRL;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~31~sum;7RT6M7847759SL9EFD2TG8SSH3;4QF6786D6G7OU1B7P47LKQ6F95;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~34~case-when;1NOGQDPKV4JSOUV6HPQSD2417J;EMPKVTJ3C51MLTGIV2CSB4N6D;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~59~coupon_a;4HBRLOE23IN2GRKEF1CR5BQ1HI;5NEI0T4HHTNT5M17J468HBQUBN;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~56~order_id;5142KUAGEMPFIJQA8JBMB88B8M;59TQCSKKNDV3SO65MTN5NC243H;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~23~sum;5FOF97929NIE4FJKN6NK4G24JD;2R059RFDPNE94BBU9FL6OK1JKM;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_0~ORDER_ID;7CBPK61NPQ6L7HI81LP98P3BTN;4QQRCSBKMS50AM67E9N2ADR169;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~58~credit_card_a;4NC91LJPES0J4V3QLM6BLNARI5;4CLTGINGOVIOPGOEIENVKPPN5P;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1;4H6F0V4FHQ45EQL49I02BAO6KU;JMIF9IHQ5966DOKT2JBA2UBT8;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~10~payment_method;RUIRHBSH5EM4IARM3UC78KTPE;1FNMNJ7L5FL7MMKPS7G8VS9FMV;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~15~*;58V4NV1B9GOCNKLTC5O5169E9N;13D1CV73R1IJ0TPMULRNE156NL;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~19~order_id;4UE598UIOU0E5NA5AP25ED9GCA;2FPKR9E4GQOF2JIC7JBOOPDAHI;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~45~sum;7BQA6L5AMVG2JUKAA0EO4LPUN2;5BF2U1LIDFQ9T0RBJTI2ENR3F3;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~61~payment_method;2593GJQF63V01L6I54IL4Q4QCU;JHKD3CT2768J6E26J5710GBFF;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~53~gift_card_a;5IFPP4IS6OVB7KS3IQM3UBJCUR;4B8O3B2LKVQ88NN1LB99OT99KS;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_1~PAYMENT_METHOD;69OPOFVV4P0S0R7QLHIHSSI88O;5SHIFFMEE582ITDVAE6TC3MC3R;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN;7IODT9Q6RF5BJDCMPNOO4L5AIN;6DJ5RJRBLDEURM05Q9UC14SL2A;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~11~amount;57DUPK6QBVO9R45H10M8SS1FO8;265GOFDUIAOEA5JEOCDCNILTPB;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~*;O334TTQIM95CEJADQAG86NOSE;4NNFSUNSI94T7ETIKKR0FFCPKN;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~52~coupon_a;5RFIFSOCMK3OO9PHV01HA8LR4F;29VFK42IM0SR3TPK79V0HUTS3N;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16~*;1Q7EL43AL3Q2HSPKVUVG6VFGLF;1JRBGG1IHMVM8VUA45DJ080OVO;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~49~order_id;5IJUBO4JS76636UJJ5K3VQPQ3I;46613809I8RN5DL11QFFMSEF7A;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-PAYMENTS-1~16_2~AMOUNT;1LT5RNBBDKMGDL1ILL49CMTC9J;43KJ7P7H0O8IH06K03L0618HU8;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2;7RQHF8C3CUJ53HG3BA1R7VDSKL;2UFNO0IIS23283KC5MDI9RRT3Q;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM~38~sum;73GCRF8KSPPODHPMQF8V9U1179;4L51H4B5Q4FR01KD9RL9CKUKRV;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3;4GSK4N2OVCENU3EL5D22BSD12B;2MG4KALOMJVPIVI3BB67QP73CJ;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS~9~order_id;7O86V7M8BPJS79TF4GT9RBTV9U;69PTHJSNJUR0DRK3UF52DKVLML;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;4AT3O0936JIVOOROFI469IEKE3;5S7MO4JV3DH1C1VDKCUHGHD2GP;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14_0~ORDER_ID;67VKV78U0D91RGC7DK04IOUAGD;4N4690C1PJFRMB6CEEJ6DMTPF9;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~41~case-when;21GHCKQOJ0H0E8RVK4N6VQI9L3;6TRIV1DTUQ9DM5TVSOSJBSO5ER;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1;42QOGB5GG0BCH1JSKCTT7QAJH9;5OQGSS0QEPKO2IOCQOK8VUVEB;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CTE-FINAL-1~50~bank_transfer_a;72KLB8SHKNM9M60LC215FHMJJM;29UM8G83G2DSHRTHU33JEOBF5F;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~48~case-when;1DC9S8BD9NQ1IQMOGC0FGALLDJ;1LRK90H64SCV3N5FFU4NOAT66B;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~28~credit_card_a;NF0ERT8JPF026QICO6A1VUGBV;2PVEIDVSIK19S1VL57VHFOM5V0;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~SUM;4OG1JRETCQKM9OJ09T9HGAKJFM;2I6JF92HSLT1BTFS5477LAJLOG;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~35~coupon_a;6VT1HM958FCSL9CJGHFUN2K89C;59L8R6M0BSNB6LGJFB61H2P42D;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~CASE-WHEN~26~case-when;50S2VPTI0JCS6AT4PVTNVFGH27;422P9T9IF5NBSD421GSPICTQEP;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~60~gift_card_a;60QH5F326JVM3QMN8I5LGNJJBI;4PJHA12G1DU96SF73F3Q19B0MS;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-3~57~bank_transfer_a;6R94QELP22KDJ6G2KK2INMTLKF;4FLD20MFO61J9I1I9T5183F445;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-2~20~bank_transfer_a;29PQLIO55UN8QGA14GOT941QEI;372FB2BINCJP6934K585TNQHL6;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~ANALYTICS~DBT_GGITHIRI~STG_PAYMENTS;22SV7V8L94VCVEKV3IBOT7DR6E;7JM8O7SKFJIHFCRP7AV24ESSQR;Snipets;;20230801172348;20230801172348;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS;4F5C6TTP9AAA3AE8KQKT6JCHSK;4HMKFLI4KAJ1EQ321KVGDDDU67;coordinate;[{"hashCode":"0","x":5,"y":6},{"hashCode":"0","x":5,"y":31}];20230801172349;20230801172349;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;1L9C4L8JB3HHP1GQ200F942QJ8;5S7MO4JV3DH1C1VDKCUHGHD2GP;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":4,"y":14}];20230801172349;20230801172349;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS~6~first_name;5VF8I7SI1H82F7VSGD0PVSCN1P;1ST7QMV874DLF8FBR1D4RVNOJJ;coordinate;[{"hashCode":"0","x":3,"y":5},{"hashCode":"0","x":3,"y":15}];20230801172349;20230801172349;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS~5~id;3D8MPBMMEJ1RVQ86DU837ATGN3;7KJMO8IS0P2T4NP9EBR7QG61PG;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":2,"y":7}];20230801172349;20230801172349;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS~7~last_name;BR8KKP4NUL1UJKDM9OGF0019I;7I8RIVKSEHH12EFGC554V04O6S;coordinate;[{"hashCode":"0","x":4,"y":5},{"hashCode":"0","x":4,"y":14}];20230801172349;20230801172349;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~10~customer_id;1BLHAIJL8806KM250QOE7FQDL6;4DFF5VAF3CVRVMJ548HDLS35RO;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":2,"y":22}];20230801172349;20230801172349;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~11~first_name;HOQ5VI5EAH7ACKD2NQ066P5J0;7E0BRBN5JNIND8RTP83JHPCLHH;coordinate;[{"hashCode":"0","x":3,"y":5},{"hashCode":"0","x":3,"y":15}];20230801172349;20230801172349;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~12~last_name;23AQF1U64TCJI0GJ76UH6VOOF3;B6RBKNBO5QEOIO6FKH4I5GNKG;coordinate;[{"hashCode":"0","x":4,"y":5},{"hashCode":"0","x":4,"y":14}];20230801172349;20230801172349;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS;18LGKOURLTA1MOS8I7Q2THCMH0;4HMKFLI4KAJ1EQ321KVGDDDU67;Snipets;;20230801172349;20230801172349;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS~6~first_name;125EIP618QVGIOTG917ETIE1KD;1ST7QMV874DLF8FBR1D4RVNOJJ;Snipets;;20230801172349;20230801172349;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS~5~id;7A7186A83AOHC6HLD4CEVAE03C;7KJMO8IS0P2T4NP9EBR7QG61PG;Snipets;;20230801172349;20230801172349;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;4AT3O0936JIVOOROFI469IEKE3;5S7MO4JV3DH1C1VDKCUHGHD2GP;Snipets;;20230801172349;20230801172349;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~10~customer_id;4J54E0E4S2UVF1CL71IOJ9393A;4DFF5VAF3CVRVMJ548HDLS35RO;Snipets;;20230801172349;20230801172349;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~12~last_name;7HFIPDJ8RNEJTSDFIFCIU69S59;B6RBKNBO5QEOIO6FKH4I5GNKG;Snipets;;20230801172349;20230801172349;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~CUSTOMERS~7~last_name;6U3044BO3HMNJP2GJGNFR86HVE;7I8RIVKSEHH12EFGC554V04O6S;Snipets;;20230801172349;20230801172349;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~11~first_name;2LDCTE1SJF73EP08GEVKUDJLMA;7E0BRBN5JNIND8RTP83JHPCLHH;Snipets;;20230801172349;20230801172349;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS;7TU8H7HS6OBHLUUB15B8C4Q20I;1GAE08OP9UOM3A00OBMJG6OV7J;coordinate;[{"hashCode":"0","x":6,"y":6},{"hashCode":"0","x":6,"y":28}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1;4C52IK1F35PV6NDLQ4OGGKQLUP;5S7MO4JV3DH1C1VDKCUHGHD2GP;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":5,"y":11}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~5~id;6SJ1UIKQGINOQ1DSFPOAGV366P;29F0VRE7Q6HC2390ACP6UQ9BAO;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":2,"y":7}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~7~order_date;4K2BBQCEN1FB3L7M85ONB2VIBJ;31EO9MKLFBLB88IN0P54CV9NTE;coordinate;[{"hashCode":"0","x":4,"y":5},{"hashCode":"0","x":4,"y":15}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~8~status;M0340U7RNQAQVD2LQMADTAQVL;39M6FB9OTNVOSFDMSU5C4JAD13;coordinate;[{"hashCode":"0","x":5,"y":5},{"hashCode":"0","x":5,"y":11}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~6~user_id;5HPVUQV1G12VP6J0GR8IMCAV70;64VVKP2ER1SL1BCAU3EKEBU2P1;coordinate;[{"hashCode":"0","x":3,"y":5},{"hashCode":"0","x":3,"y":12}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~12~customer_id;MUSN2ABQOIADJREHUIL5BNRT9;3RGE77D5O8IRN3KBDMSUFRNS02;coordinate;[{"hashCode":"0","x":3,"y":5},{"hashCode":"0","x":3,"y":27}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~13~order_date;1QECVV1R5MN347HNT31THSM07S;7S35T2LVJ8LG4AP5D0EO0AFF6R;coordinate;[{"hashCode":"0","x":4,"y":5},{"hashCode":"0","x":4,"y":15}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~11~order_id;5QPO21O5E1LEGJQSI4HCH4RDQO;4KAB36G0H3QA8VNHLHBGRKGGQE;coordinate;[{"hashCode":"0","x":2,"y":5},{"hashCode":"0","x":2,"y":19}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~14~status;7H0T2EC8J3KLK1L3M02IBD2J0N;198FMC7LUQLSF1NC03DM82EDB0;coordinate;[{"hashCode":"0","x":5,"y":5},{"hashCode":"0","x":5,"y":11}];20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS;6CEVG7EELADEFMQT75FGIBQJLC;1GAE08OP9UOM3A00OBMJG6OV7J;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~RAW~JAFFLE_SHOP~ORDERS~5~id;2B3QB9OIH1CQ41GUFVNA586BIA;29F0VRE7Q6HC2390ACP6UQ9BAO;Snipets;;20230801172351;20230801172351;99991231000000;1;I
Snowflake~DEFAULT~DEFAULT~RS-1~13~order_date;4AQVDHLNO04I2JUCESU723QD0C;7S35T2LVJ8LG4AP5D0EO0AFF6R;Snipets;;20230801172351;20230801172351;99991231000000;1;I
