:START_ID,:END_ID,:TYPE,CreateTimeStamp,EFFDT,TERMDT,Version,Status
5J1FA45VGBN4JJ2D0LTHFBKMGO,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
66M3H8R6ROLV4ILJ78772RRO62,4OD74DBKTESFBA7HEEIMO6ERA5,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
66M3H8R6ROLV4ILJ78772RRO62,6D50M55RMN8ICGUC7T9K77HS4F,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,4F47ICV2A920U4DOA60ACGMDFM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,6GJSQ0MRF3PITLN506P2J4TLKN,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,5GBOVB7NCEI0QRJSCH2HJFOA6I,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,2FGQ3ABBDCNKBON03P1HNKNRBE,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,73DODET1E66JCUDQI1M555I3F,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,6V56AQ4H3HFJTV1B0HGOG7DPSM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,54FOLQ4CIV7CKFTK5HJP064HC4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,1NBL4CNEIK3J8QHUJLM3KFSMMR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,3138KJ4S3EFQFALA8G564GIESA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,66M3H8R6ROLV4ILJ78772RRO62,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,458V71UMR5MV0U8JI87U25H0OA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1BHSIUTHJCJOD63VLNAKLJG8AH,56ARE8O0945IS5PA50KL9PJQOQ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
15KM3FNI9FCGPGTFEG4DNGMF33,66RUVGUISHQPKFOS1A3H2BF87O,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
15KM3FNI9FCGPGTFEG4DNGMF33,5M74351E5QPP6T1VJR0J42KU6D,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
15KM3FNI9FCGPGTFEG4DNGMF33,6O9MVE3N9K94JI17R9M6B58C2K,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2OPHFS5ISSSL3H41M8BH0SGD2U,1U2FF0KAMK5GDEOFQ2F2P0JEHA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2OPHFS5ISSSL3H41M8BH0SGD2U,6O9MVE3N9K94JI17R9M6B58C2K,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
HDFED1ULNFQ5C45KCGEM1AF3S,109PEDMGHJ0N7MM646BVET2844,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
HDFED1ULNFQ5C45KCGEM1AF3S,6O9MVE3N9K94JI17R9M6B58C2K,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4HMD3MB9634HOI9KQ2LP75B4CB,4RVJ5IIM3GBI4NT1LHO5V2SFK7,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4HMD3MB9634HOI9KQ2LP75B4CB,6EHU7G00GTJ2HFDR0VE4A25AA0,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4JT6GD4APLN6FMH94GJ2ODHK4V,4F47ICV2A920U4DOA60ACGMDFM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4JT6GD4APLN6FMH94GJ2ODHK4V,2VOJC1TLV6CA4VT99FF8BOQ42P,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4JT6GD4APLN6FMH94GJ2ODHK4V,56ARE8O0945IS5PA50KL9PJQOQ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6R285JMKJGCIFRU947BU7NE2SF,4F47ICV2A920U4DOA60ACGMDFM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6R285JMKJGCIFRU947BU7NE2SF,MET062NIFPNANSNGS3T6CPN,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6R285JMKJGCIFRU947BU7NE2SF,56ARE8O0945IS5PA50KL9PJQOQ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2EG5NKRAQLCTCRVJ060MFCESR5,4F47ICV2A920U4DOA60ACGMDFM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2EG5NKRAQLCTCRVJ060MFCESR5,54FOLQ4CIV7CKFTK5HJP064HC4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2EG5NKRAQLCTCRVJ060MFCESR5,6GU5OF157JFDB4E0J9IHVJNCPB,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2EG5NKRAQLCTCRVJ060MFCESR5,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2EG5NKRAQLCTCRVJ060MFCESR5,1NBL4CNEIK3J8QHUJLM3KFSMMR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2EG5NKRAQLCTCRVJ060MFCESR5,458V71UMR5MV0U8JI87U25H0OA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2EG5NKRAQLCTCRVJ060MFCESR5,56ARE8O0945IS5PA50KL9PJQOQ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4M6HPDAIR3GIDAJCSQGPPO7TS8,4F47ICV2A920U4DOA60ACGMDFM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4M6HPDAIR3GIDAJCSQGPPO7TS8,6MTI0794H57JG5JE3U34LID9CJ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4M6HPDAIR3GIDAJCSQGPPO7TS8,458V71UMR5MV0U8JI87U25H0OA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4M6HPDAIR3GIDAJCSQGPPO7TS8,56ARE8O0945IS5PA50KL9PJQOQ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
72SMD25AL238EBVJANN8U99ODR,73LIA7B84G2LK0QC836B2359FP,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
56CFDA34RI7HNG51NMAT453DHN,2SNKAD9GKCBFBDFL01BPIM1VNV,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2SNKAD9GKCBFBDFL01BPIM1VNV,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
65JPOQALCQP9USEU5KI2K82QD2,23JAQQS85U0I2079MLCU4RC8ML,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7L2P0GM2EH8LRHVCU9413GJE4F,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1A2JD71EIMBV7VSF7PCAMKR6T5,4LECRG0J6NSES5087M5L5IK6TQ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6PDF0NMKB1KJ6FS0N01LR6O8S9,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3O9GUC5R4QOONPJF5IUUPBI3MT,6E5BF2LVUJH417NSS3G1J7JEAG,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6QPEQTLEL8CCR4LF65VJUPFU8S,229P0Q2NE53P9LPRJ4QGERJOH8,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
229P0Q2NE53P9LPRJ4QGERJOH8,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
229P0Q2NE53P9LPRJ4QGERJOH8,3O9GUC5R4QOONPJF5IUUPBI3MT,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
10LA27U65FBSH3280D41HBPA4V,2D1GF5BE7UMG41OSC228UFUF9C,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4HITJA87JBEBNVJGLS6MHOU0R6,2DOP2VA1O0G35FM7D7P8E9OUJM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2DOP2VA1O0G35FM7D7P8E9OUJM,10LA27U65FBSH3280D41HBPA4V,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2DOP2VA1O0G35FM7D7P8E9OUJM,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2IID1UB0KFF8QFAC9P5GB90PIC,5J1FA45VGBN4JJ2D0LTHFBKMGO,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2H0O5MELT0D5Q5QM2UKPS2M9AR,4H4H9QBNSRI492K4231FEL82OT,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7VODCME4IQDL7RRHLS0PPSD4C4,3UA8UJLIS8SL5L58057DDUFCT,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4UP6772BMAPOTIT9Q8L996CUH4,2H0O5MELT0D5Q5QM2UKPS2M9AR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4UP6772BMAPOTIT9Q8L996CUH4,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
5IOFLKQF4I2H6OPBQP8PQVEROH,72SC0H1ALG7VIHGHC0TM1G3PUE,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
5QRAA18BVL4K64CSM752MJ0EA0,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3G274S84GTM6EQ0CKE55SD8IER,KLMPD9G1828GTLUS2E2JMEILS,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2AV09IAABNQO6AIVRIPG4LBUQ2,1ODJOFKAR9944RQLH5HCEUFT31,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4TKNNQ93Q4B90MGGD7IKIJS7B5,63ME8AT00QT9C70TVFJBLH5G6G,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
458V71UMR5MV0U8JI87U25H0OA,MANO0OKBFF7JJI55BONT0DD2M,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MANO0OKBFF7JJI55BONT0DD2M,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MANO0OKBFF7JJI55BONT0DD2M,4TKNNQ93Q4B90MGGD7IKIJS7B5,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MANO0OKBFF7JJI55BONT0DD2M,2AV09IAABNQO6AIVRIPG4LBUQ2,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2FGQ3ABBDCNKBON03P1HNKNRBE,3PKIKA8ILJ5QOE5PM3FOBPC053,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
53EFFCF7JQH3U08DOMQ6NDJ7FB,61RF8VBGT2M0E4KFHMD7UOIDSK,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
61RF8VBGT2M0E4KFHMD7UOIDSK,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7OU8JC278U69VN15V41RPIV6GS,53EUNNRKNCPURIVNK0UVE3QF1A,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1MAGS57KCJ9LE64GBJAP446Q59,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3HS037D2GATKKJA0DNRP2NHNR5,5KKBUC4K0N8BE1SMOJGR1DH5C3,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
5RNAP9JQQL1ACFDIIK95GIJ5RA,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3BNGLSO2I2PH4LCNG9UJ4FIST5,5P833G4VBPEHK41U0R8GA795OQ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
HFF2L1SQ2KT55OF3E7B5FC82M,5K7HLE33PCA8FP26KBKRFOU779,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
5K7HLE33PCA8FP26KBKRFOU779,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3FKM1SBB6C38TEU8KBPODM8A6M,6HGUM0PNEFG8VVL9I22A2HJBE3,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6HGUM0PNEFG8VVL9I22A2HJBE3,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
MH33ASISVN5E8TNAD48HF7QN1,5M8TKQFVM4FV465M0CUU828JSJ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7PQQ93QDSI676SG008LI1F65E4,MH33ASISVN5E8TNAD48HF7QN1,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7HMUNP82ARR97S3085JUISI7IF,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2V3P7GELKUQ4GKCIBERI2STBTE,GPQ595DHKCC6HAUCON8H7VTSO,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
47KT0P1OARO2G92HU2J46GB6M8,2GAMLAQ4P378KQDK9J21AGM6PV,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2MAV2BK3737ISODL7852S18GPA,5HP4EDNSJNE6EF4J5IMC53HJP,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
12P5T9I7SHF09824FLDE12OL43,534STH4P6Q9E4J5BEMD7SEORTA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
54FOLQ4CIV7CKFTK5HJP064HC4,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6K5ARVTN1FMLOOI8O8TEBVULH7,659304IC5KBOQF3I3JUH25C513,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3O42CH5FSRD9MS1VM7CPSOUIP8,659304IC5KBOQF3I3JUH25C513,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
46EF65PLB7PE76BKPBE2H3UHP0,659304IC5KBOQF3I3JUH25C513,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,5GBOVB7NCEI0QRJSCH2HJFOA6I,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,2FGQ3ABBDCNKBON03P1HNKNRBE,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,6GJSQ0MRF3PITLN506P2J4TLKN,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,6V56AQ4H3HFJTV1B0HGOG7DPSM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,6GU5OF157JFDB4E0J9IHVJNCPB,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,54FOLQ4CIV7CKFTK5HJP064HC4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,1NBL4CNEIK3J8QHUJLM3KFSMMR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,7HMUNP82ARR97S3085JUISI7IF,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,3138KJ4S3EFQFALA8G564GIESA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,6D50M55RMN8ICGUC7T9K77HS4F,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,458V71UMR5MV0U8JI87U25H0OA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
M4OUVGMV580A5SFALM8CSIGK1,4HITJA87JBEBNVJGLS6MHOU0R6,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
BNSRH2B7J95GQID8VMDN2KMHC,6GJSQ0MRF3PITLN506P2J4TLKN,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4OD74DBKTESFBA7HEEIMO6ERA5,15KM3FNI9FCGPGTFEG4DNGMF33,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
5M74351E5QPP6T1VJR0J42KU6D,66RUVGUISHQPKFOS1A3H2BF87O,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6D50M55RMN8ICGUC7T9K77HS4F,2OPHFS5ISSSL3H41M8BH0SGD2U,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1U2FF0KAMK5GDEOFQ2F2P0JEHA,66RUVGUISHQPKFOS1A3H2BF87O,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6IV9LL2ABPTSLNUOC2RUP2T8DH,38V47SPA8JQUTDO0GIDDPQ1IIC,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
38V47SPA8JQUTDO0GIDDPQ1IIC,66RUVGUISHQPKFOS1A3H2BF87O,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
36EK3109NJ8PC3GSC97AQAB16K,4H7CHBMK5LDAK6O5OOQ63C255U,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
36EK3109NJ8PC3GSC97AQAB16K,7M19IUOL4GE6OLUFQII33JBQ6O,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2FQ18BNNOI9EGH8QG8MRKHT151,1A2JD71EIMBV7VSF7PCAMKR6T5,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2FQ18BNNOI9EGH8QG8MRKHT151,65JPOQALCQP9USEU5KI2K82QD2,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3138KJ4S3EFQFALA8G564GIESA,36EK3109NJ8PC3GSC97AQAB16K,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3138KJ4S3EFQFALA8G564GIESA,2FQ18BNNOI9EGH8QG8MRKHT151,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6UKDKEEMR8NV53SKAT8RMNP5RM,5USABMQIKIC724LDH7HOJV6RTI,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
5USABMQIKIC724LDH7HOJV6RTI,1NBL4CNEIK3J8QHUJLM3KFSMMR,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1NBL4CNEIK3J8QHUJLM3KFSMMR,6P0PLMSPTBF6SITU5IAUA1UC1P,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
40UJM6QHA3B8B00K8N3VSSDQDT,6GU5OF157JFDB4E0J9IHVJNCPB,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
40UJM6QHA3B8B00K8N3VSSDQDT,54FOLQ4CIV7CKFTK5HJP064HC4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
40UJM6QHA3B8B00K8N3VSSDQDT,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
40UJM6QHA3B8B00K8N3VSSDQDT,6UKDKEEMR8NV53SKAT8RMNP5RM,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
40UJM6QHA3B8B00K8N3VSSDQDT,4HITJA87JBEBNVJGLS6MHOU0R6,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
40UJM6QHA3B8B00K8N3VSSDQDT,458V71UMR5MV0U8JI87U25H0OA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6MTI0794H57JG5JE3U34LID9CJ,54FOLQ4CIV7CKFTK5HJP064HC4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6MTI0794H57JG5JE3U34LID9CJ,3S7V6L9BRPAJHGDJOFHTEHBTBJ,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6MTI0794H57JG5JE3U34LID9CJ,6GJSQ0MRF3PITLN506P2J4TLKN,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6MTI0794H57JG5JE3U34LID9CJ,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6MTI0794H57JG5JE3U34LID9CJ,2FSIK3N4V1SJOPRJN2QKJKB1I1,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
2FSIK3N4V1SJOPRJN2QKJKB1I1,6GOQ5J6E3DPD4QJ9AUG9L173RU,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
6GOQ5J6E3DPD4QJ9AUG9L173RU,1O3L4CIBO7MCKA3K23S93AKNN6,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
1O3L4CIBO7MCKA3K23S93AKNN6,76A5FOBKAM0R13O0UJ7JTH879E,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3S7V6L9BRPAJHGDJOFHTEHBTBJ,591P6VMKU0A2R45IPF23FEDKE7,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7OQFH7C6NR9824A3N2A1K7UMRK,54FOLQ4CIV7CKFTK5HJP064HC4,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7OQFH7C6NR9824A3N2A1K7UMRK,6GU5OF157JFDB4E0J9IHVJNCPB,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7OQFH7C6NR9824A3N2A1K7UMRK,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7OQFH7C6NR9824A3N2A1K7UMRK,1O3L4CIBO7MCKA3K23S93AKNN6,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7OQFH7C6NR9824A3N2A1K7UMRK,458V71UMR5MV0U8JI87U25H0OA,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
3Q8IDRMCMJ47J743HO64RRUF5T,32KDH8DRULEGT0DVGT6C8UDQHL,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
32KDH8DRULEGT0DVGT6C8UDQHL,2VR5MNU1MN5J3MB45MA44D2K6T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
BD97N9I1P8BOTO8L328U119LE,7R5BU5P5AHQ0V1BD86GALF7673,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
7R5BU5P5AHQ0V1BD86GALF7673,3Q8IDRMCMJ47J743HO64RRUF5T,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4N369USQVNTHRPUU6J1AK2MDQE,3ML342JSGF7772UMBKVULHNNFH,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
4RVJ5IIM3GBI4NT1LHO5V2SFK7,5VU21GD6SOF709QOBBN48UHPT3,depends_on_macro,2023-08-01-17-23-18,2023-08-01-17-23-18,99991231000000,1,I
